id,state,postal_code,product,user_id,square_ft,high_risk_dog,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,target
-1709049218527578389,CA,91786,ho4,-9119743464887876555,,0,true,false,0,30,2,0,27.0,debit,false
4463615857431391415,CA,92612,ho4,-8952978149033168833,,0,true,false,0,5,2,0,27.0,debit,false
-6694728606502842492,CA,90005,ho4,-8805464650837168703,,0,true,false,0,10,1,0,26.0,debit,false
-1992062899661929794,CA,94538,ho4,-9078506397158035322,,0,true,false,0,20,2,0,28.0,credit,false
-3296967857304504397,CA,92130,ho4,-9172851254022317464,,0,true,true,0,5,2,0,45.0,credit,false
3606634966362057916,CA,92058,ho4,-8930236991910120353,,0,true,false,0,10,5,0,21.0,debit,false
3924634300023742437,CA,92780,ho4,-9169777204063619296,,0,false,false,0,10,3,0,29.0,debit,true
-4112577024664456658,CA,92056,ho4,-8951712044616166259,,0,false,true,0,5,3,0,31.0,debit,false
4209303476934335086,CA,90230,ho4,-9204733821901445911,,0,true,false,0,3,1,0,28.0,debit,false
-8842963297290113266,CA,92545,ho4,-8924255688786548230,,0,false,false,0,30,4,0,20.0,debit,false
-2086778609956502879,CA,94587,ho3,-8842775329432951863,2442,0,true,true,0,15,2,1,34.0,credit,false
7679861346281674307,CA,95610,ho4,-9046123002910970725,,0,true,true,0,30,2,0,21.0,debit,false
-8936672470247117155,CA,90065,ho3,-8840179105031614465,2100,0,true,true,0,15,1,0,32.0,credit,false
3158471541498473650,CA,94025,ho4,-9133157583959446577,,0,true,false,0,15,2,2,32.0,debit,false
8125049130758522856,CA,90024,ho4,-9075803223685421278,,0,false,false,0,10,1,0,32.0,debit,false
1360397504900700840,CA,94109,ho4,-8846162573259550127,,0,true,false,0,1,1,0,29.0,credit,false
8767453192166601078,CA,92105,ho4,-9176204716185006621,,0,false,false,0,5,2,0,27.0,debit,false
7608110325998225921,CA,95348,ho4,-9222618543189690457,,0,true,false,0,30,2,0,54.0,debit,false
276387303154076288,CA,92122,ho4,-8994892131299659275,,0,true,false,0,10,2,0,22.0,debit,false
1411068328902351134,CA,91702,ho4,-9074105947731351164,,0,true,true,0,30,3,1,40.0,debit,false
-8997481568654835797,CA,90048,ho4,-9080549409833347493,,0,true,false,0,10,1,0,34.0,credit,false
2376221451711273894,CA,90731,ho4,-9075067017175787214,,0,true,false,0,2,1,0,34.0,debit,true
-724402516612028031,CA,94114,ho4,-8940499376555178774,,0,true,false,0,3,1,1,26.0,credit,false
3509877574280359306,CA,92115,ho4,-8832466055954852698,,0,true,false,0,10,2,0,20.0,debit,false
6982030894462225908,CA,92081,ho4,-8843011156941990341,,0,false,false,0,10,2,0,31.0,credit,false
-9215096384616428682,CA,92507,ho4,-9078863857217188175,,0,false,false,0,30,2,0,20.0,debit,false
357809971394759184,CA,94703,ho4,-8803342839467483991,,0,true,false,0,2,1,0,34.0,credit,false
1750266219062039263,CA,92115,ho4,-9052979437224096042,,0,true,false,0,10,2,0,31.0,debit,false
-2636606861521428331,CA,90048,ho4,-8930614486965353655,,0,true,false,0,10,1,1,21.0,credit,false
-986997522317334157,CA,95008,ho4,-9177280108111273059,,0,false,false,0,30,2,0,30.0,credit,false
-4966602271912510101,CA,91606,ho4,-9168671962763862882,,0,true,false,0,15,1,0,33.0,credit,false
-8960554353806850002,CA,91403,ho4,-8833219201749970420,,0,true,false,0,15,1,0,26.0,debit,false
-7044830977311703439,CA,91343,ho4,-8884741137240219743,,0,true,false,0,20,1,0,26.0,debit,false
1228668189242054045,CA,90017,ho4,-8877538224531264340,,0,true,true,0,15,1,0,47.0,debit,false
-8232013809046955031,CA,94551,ho4,-9120001368850701917,,0,true,false,0,25,3,1,38.0,credit,false
9073466806672168017,CA,94022,ho4,-9214757579238515453,,0,false,false,0,25,2,0,33.0,credit,false
267032381613929198,CA,92126,ho4,-9191354123725105191,,0,true,false,0,10,2,0,24.0,debit,false
1636060726624690744,CA,90242,ho4,-8981498084791897920,,0,true,false,0,15,2,0,52.0,debit,false
-314814827007557559,CA,92028,ho4,-8800494615087976886,,0,true,false,0,15,3,0,55.0,debit,false
-4480929651965566870,CA,94587,ho4,-8943461429051927276,,0,true,false,0,15,2,0,26.0,credit,false
-3408560085621068201,CA,90302,ho4,-8931849598496877944,,0,true,false,0,4,3,0,24.0,credit,false
1804893232826296300,CA,91730,ho4,-9140055649020352346,,0,false,false,0,30,2,0,57.0,debit,false
-7681936916451197302,CA,94103,ho4,-8998135822297911756,,0,true,false,0,2,1,0,26.0,credit,false
55994925823382672,CA,95123,ho4,-9073939668321921790,,0,true,true,0,30,3,0,28.0,credit,false
5793040713774208410,CA,93001,ho4,-8846216437925086347,,0,true,false,0,3,3,1,25.0,credit,false
7151815135167308069,CA,95128,ho4,-9117064583903876756,,0,true,false,0,30,3,0,35.0,debit,false
3814479467106966897,CA,95403,ho4,-9123906829955259905,,0,true,false,0,20,1,2,30.0,debit,false
-7974158809872324000,CA,95405,ho4,-9118649094426157110,,0,true,false,0,25,1,0,23.0,credit,false
-7909034319804158983,CA,94610,ho4,-9041905867677612130,,0,true,false,0,3,2,0,26.0,credit,false
-4498072132581558606,CA,90403,ho4,-9126308318571869818,,0,true,false,0,5,1,0,32.0,debit,false
4060488755316109137,CA,90028,ho4,-8927666628412608439,,0,false,false,0,15,1,0,21.0,debit,false
8650130299729804262,CA,94107,ho4,-8837554814171074582,,0,true,false,0,0,1,0,35.0,credit,false
7463784337461243757,CA,95476,ho4,-8940797634552832833,,0,false,false,0,25,4,0,37.0,debit,false
6754908678272515378,CA,95051,ho4,-9138442487526681059,,0,true,true,0,30,2,1,27.0,credit,false
-4090017001785946968,CA,94065,ho4,-8933370704833426314,,0,true,false,0,15,2,1,26.0,credit,false
5856441640043927466,CA,94123,ho4,-8920119830812602942,,0,true,false,0,0,1,0,33.0,debit,false
4867923801152246226,CA,90803,ho4,-9180838285485245961,,0,true,false,0,1,2,0,27.0,debit,true
4715759305747566622,CA,94040,ho4,-8922484860958647141,,0,true,true,0,25,2,0,22.0,credit,false
1295310714627336231,CA,94107,ho4,-9205110599642895520,,0,true,false,0,0,1,0,22.0,credit,false
-1384058681943219262,CA,92646,ho4,-9172614240727818621,,0,true,false,0,10,1,0,44.0,debit,false
4533532509532385406,CA,95826,ho4,-8918943491163083578,,0,false,false,0,30,2,1,57.0,debit,false
2014235994779315293,CA,92618,ho4,-9131101400181200387,,0,true,true,0,10,2,1,37.0,credit,false
966565284962666467,CA,94107,ho4,-9208310453755261522,,0,false,false,0,0,1,0,30.0,credit,false
-6431775463619395620,CA,92647,ho4,-8843715558210832510,,0,true,false,0,10,1,0,33.0,debit,false
-1031096481086544931,CA,92626,ho4,-8903960082549936494,,0,true,false,0,10,2,1,27.0,credit,false
4024504938434906964,CA,93109,ho4,-9000663670484773313,,0,false,false,0,30,2,1,27.0,credit,false
-4308874313310286526,CA,92832,ho4,-8869187370014669858,,0,true,false,0,15,3,0,34.0,debit,false
8467675190532000317,CA,95008,ho4,-8944080726407611374,,0,true,false,0,30,2,0,23.0,debit,false
-1743332387546288393,CA,91367,ho4,-8949492639689363396,,0,false,false,0,20,1,1,69.0,debit,false
458913065269087316,CA,94103,ho4,-8864177616039120880,,0,true,false,0,1,1,0,18.0,credit,false
-1672725647360928495,CA,92115,ho4,-9007673738175298131,,0,true,false,0,10,2,0,19.0,debit,false
-1890839778990727218,CA,94404,ho4,-9058316077845346641,,0,true,false,0,15,2,0,28.0,credit,false
6772348081891443887,CA,94702,ho4,-8824959535394689233,,0,true,false,0,1,1,0,22.0,credit,false
1690470439048418058,CA,92557,ho4,-9141706296118666330,,0,true,false,0,30,4,1,27.0,debit,false
-4662050427363977020,CA,94103,ho4,-8875021993581049300,,0,true,false,0,1,1,0,26.0,debit,false
-8074942215910525512,CA,95128,ho4,-9025249476094731961,,0,true,false,0,30,3,0,30.0,credit,false
8980350099538506530,CA,90026,ho4,-9063415996627600650,,0,false,false,0,15,1,0,34.0,credit,false
-5671838351462512330,CA,93001,ho4,-9209543054191871999,,0,true,false,0,2,3,1,29.0,credit,true
2856468567617339318,CA,90242,ho4,-8869567924426230175,,0,false,false,0,15,2,0,31.0,debit,false
7292338781542839129,CA,93001,ho4,-9012433505143949990,,0,true,false,0,4,3,0,26.0,debit,false
1598249850048018723,CA,93309,ho4,-8865058475114610415,,0,true,false,0,30,2,0,23.0,debit,false
-598550340713982295,CA,94040,ho4,-9082741787648953446,,0,true,false,0,25,1,0,30.0,credit,false
5198475428937674738,CA,94108,ho4,-9181060413294749005,,0,true,false,0,1,1,0,35.0,debit,false
-2149841073168800606,CA,96021,ho4,-8817211819909783777,,0,true,false,0,30,4,0,31.0,credit,false
-1176600556117906820,CA,92376,ho4,-8886501821651306534,,0,true,false,0,30,3,1,61.0,debit,false
-6383690347382276835,CA,92110,ho4,-8804212606798719469,,0,true,true,0,2,2,0,23.0,debit,false
4036436940347241852,CA,94107,ho4,-8852705982184013143,,0,true,false,0,0,1,0,41.0,credit,false
-1470320435598050306,CA,90028,ho4,-9131512548506660828,,0,true,false,0,15,1,0,33.0,credit,false
3720295850473005142,CA,92545,ho4,-9175952941987177980,,0,true,true,0,30,4,0,55.0,debit,false
-6398949441625940850,CA,92692,ho4,-8827448159316980024,,0,true,false,0,15,3,0,34.0,debit,false
-1117891242971987420,CA,94502,ho4,-9116649019528837988,,0,true,false,0,0,1,1,24.0,credit,false
-5441867199598747847,CA,95973,ho4,-9165519597148059246,,0,true,false,0,30,3,0,35.0,credit,false
6767353633340475141,CA,94122,ho4,-9023445373168165834,,0,false,false,0,3,1,1,36.0,credit,false
-733962780549350005,CA,94612,ho4,-9099991150682824953,,0,true,false,0,3,2,0,27.0,credit,false
7714695403735484635,CA,95113,ho4,-8889370370069119452,,0,true,false,0,30,3,1,30.0,credit,false
-6908225735046245529,CA,90026,ho4,-8886185759208511671,,0,true,false,0,15,1,0,23.0,debit,false
3791373707603245136,CA,95123,ho4,-9147671760527926682,,0,true,true,0,30,3,0,34.0,credit,false
2603986191836457604,CA,90036,ho4,-9181712806474509398,,0,false,false,0,10,1,0,25.0,credit,false
3824619292871206654,CA,90028,ho4,-8943828595265525028,,0,true,false,0,15,1,0,22.0,credit,false
-1059552818430674553,CA,94123,ho4,-9032927896548346182,,0,true,true,0,0,1,0,40.0,debit,false
3252934816036870263,CA,92705,ho4,-9046632740320809239,,0,false,false,0,15,1,1,51.0,debit,false
-6193139941190790625,CA,92122,ho4,-8844085125395806829,,0,true,false,0,10,2,0,20.0,debit,false
3726755645995207781,CA,95112,ho4,-9132843742490652393,,0,true,true,0,30,3,0,24.0,credit,false
-5247932030590160398,CA,94301,ho4,-8944683021766438320,,0,true,false,0,20,2,0,23.0,credit,false
-5436874903029004387,CA,94930,ho4,-9093173695876404609,,0,false,false,0,10,2,0,28.0,debit,false
-74762887727657344,CA,92620,ho4,-9070439353985783255,,0,true,true,0,15,3,0,56.0,credit,false
4995566556041324459,CA,90631,ho4,-9152518133489460585,,0,true,false,0,15,3,0,46.0,debit,false
3567175636280465161,CA,91977,ho4,-8946882279091941371,,0,true,false,0,10,3,0,50.0,debit,false
-1383298391877098963,CA,95014,ho4,-8930884745309043749,,0,false,false,0,30,2,0,27.0,credit,false
3401155794136523519,CA,95050,ho4,-8876765432828985293,,0,true,false,0,30,2,0,21.0,debit,false
-100765544840184206,CA,91335,ho4,-9188747870884643803,,0,true,true,0,20,1,1,60.0,credit,false
-7214131815676550800,CA,95134,ho4,-8887250863245589019,,0,true,false,0,30,3,0,38.0,credit,false
-332142281577756658,CA,92648,ho4,-8957938354860208044,,0,true,true,0,10,1,0,25.0,credit,false
-8878613753161309050,CA,92620,ho4,-9027252245648650371,,0,true,false,0,10,3,2,35.0,debit,false
-8911807560879979049,CA,90045,ho4,-9184983142251971975,,0,true,false,0,4,1,0,23.0,credit,false
7813435221347282236,CA,91601,ho4,-8993462622073844476,,0,true,false,0,15,1,0,30.0,debit,false
-1522626245704278694,CA,95391,ho4,-8838052578185560740,,0,true,false,0,30,3,1,47.0,debit,false
3937456005363817245,CA,95129,ho4,-9084769857659145535,,0,false,false,0,30,3,1,31.0,debit,false
8756651759023121637,CA,92083,ho4,-9019630740339406993,,0,true,true,0,10,2,0,33.0,debit,false
7341066260148830927,CA,94560,ho4,-8903532315213491629,,0,false,false,0,15,2,1,27.0,debit,false
1474854044385893531,CA,93405,ho4,-9025003887547428036,,0,true,false,0,15,2,0,19.0,debit,false
7763479992559827272,CA,90012,ho4,-9214816564210829712,,0,true,false,0,15,1,0,33.0,debit,false
6588342394469538129,CA,92103,ho4,-9142489799129684290,,0,true,false,0,2,2,0,29.0,credit,false
-1843250614465617349,CA,92101,ho4,-9098795460264889440,,0,true,false,0,1,2,0,31.0,credit,false
-4357757240659143255,CA,95219,ho4,-9000130110166779890,,0,true,true,0,30,3,0,63.0,debit,false
-2099021066266467230,CA,91786,ho4,-9123968511990390893,,0,true,false,0,30,2,1,27.0,debit,false
-5503142385282398981,CA,92122,ho4,-9087263765609111666,,0,true,false,0,10,2,0,22.0,debit,false
1326133010716115188,CA,95129,ho4,-8926728958781670548,,0,true,false,0,30,3,0,35.0,credit,false
4282155103696062109,CA,95687,ho4,-9095667678434089017,,0,true,false,0,30,2,0,35.0,debit,false
-4470056732773884581,CA,93401,ho4,-9015661556684725948,,0,false,false,0,15,2,0,20.0,debit,false
-2890032341330274538,CA,90015,ho4,-8974312796527215244,,0,true,true,0,15,1,0,26.0,credit,false
-2564603574258299993,CA,95616,ho4,-9097022550251936858,,0,true,false,0,30,2,0,19.0,debit,false
-4553658355977983033,CA,94566,ho4,-9003746507973590277,,0,true,false,0,20,3,0,45.0,debit,false
-7363109467067236293,CA,90503,ho4,-8931849598496877944,,0,true,false,0,10,1,1,25.0,credit,false
2582697669357422879,CA,94117,ho4,-9130280848630580628,,0,true,false,0,3,1,1,27.0,credit,false
2217411844177394926,CA,95035,ho4,-9173454266862808562,,0,true,true,0,30,2,0,28.0,debit,false
8456820413907185419,CA,92014,ho4,-8909911841212360728,,0,false,false,0,2,2,1,33.0,debit,false
-6759038558737780369,CA,92804,ho4,-9147279357246993783,,0,false,false,0,10,1,1,36.0,debit,false
-2994691604441727240,CA,91320,ho4,-9162104729804075510,,0,true,false,0,15,4,0,27.0,debit,false
3088834888478884889,CA,94107,ho4,-9025253855355463221,,0,false,false,0,1,1,1,25.0,credit,false
-7458213684418614752,CA,91709,ho4,-9184572640573390273,,0,true,false,0,30,3,0,29.0,debit,false
5632255089392193546,CA,92054,ho4,-9139027662003594267,,0,true,false,0,4,3,0,66.0,debit,false
-8053696564708246420,CA,94114,ho4,-9022778787045850643,,0,true,false,0,3,1,0,37.0,credit,false
108386869409938820,CA,92610,ho4,-8932067458839069982,,0,true,false,0,15,3,0,36.0,debit,false
-8584974300939239912,CA,91403,ho4,-9192566799938312398,,0,true,true,0,15,1,0,28.0,credit,false
-2549845223442789962,CA,92618,ho4,-9030971296640629244,,0,true,false,0,10,2,2,62.0,credit,false
-4369333146006725159,CA,90292,ho4,-9218849466938145394,,0,true,false,0,2,1,1,31.0,credit,false
-420768639790961142,CA,94040,ho4,-8893139743593728357,,0,true,false,0,25,1,0,32.0,credit,false
2655265738908748594,CA,91103,ho4,-8853395241643716605,,0,false,false,0,25,1,0,19.0,credit,false
-6383758216995069360,CA,91601,ho4,-9204542815086217562,,0,true,false,0,15,1,0,33.0,debit,false
-608802266180130592,CA,94306,ho4,-9069579290057394165,,0,false,false,0,20,2,0,29.0,debit,false
8522076038724779148,CA,90266,ho4,-8846435648768632172,,0,true,false,0,10,2,2,53.0,debit,false
4175406892245925119,CA,94117,ho4,-8815529669426320838,,0,true,false,0,3,1,0,25.0,debit,false
2756460237720804031,CA,90302,ho4,-9000618390186203867,,0,true,false,0,4,3,0,23.0,debit,false
-968107161223914327,CA,90005,ho4,-9147618707755026256,,0,true,false,0,10,1,0,26.0,credit,false
-3723184013860100798,CA,93710,ho4,-9023867366573681484,,0,true,false,0,30,3,1,64.0,debit,false
6446375969772756416,CA,92123,ho4,-9068922513657855401,,0,false,false,0,10,2,1,25.0,debit,false
-4785933614935502016,CA,94014,ho4,-9023930874535579683,,0,true,false,0,5,2,0,23.0,credit,false
6730982866086463242,CA,92203,ho3,-9188123509077992444,3347,0,false,false,0,30,3,0,34.0,credit,false
-7869139460458155232,CA,90405,ho4,-9219125119196864766,,0,true,false,0,3,1,0,32.0,credit,false
3644185243483965412,CA,92509,ho4,-9051505424275264386,,0,false,true,0,30,4,1,45.0,debit,false
-2491293806949945178,CA,95008,ho4,-9101439323403869916,,0,true,false,0,30,2,0,22.0,credit,false
-1701884870178419733,CA,94110,ho4,-8806139235240633139,,0,true,false,0,1,1,2,33.0,credit,false
6823350680944163918,CA,94121,ho4,-9169958027926931879,,0,true,false,0,1,1,0,27.0,credit,false
-2275506498792779804,CA,92647,ho4,-9157163157017634992,,0,true,false,0,10,1,0,29.0,debit,false
7625861794636320606,CA,95131,ho4,-9167041280455445439,,0,false,false,0,30,3,0,31.0,credit,false
7189682755944014594,CA,95833,ho4,-8956378752324829584,,0,true,false,0,30,2,0,42.0,debit,false
-8340714067151787331,CA,94105,ho4,-9218798116122800923,,0,true,false,0,0,1,0,24.0,credit,false
6732535085756015664,CA,94610,ho4,-8855951931249181856,,0,false,false,0,3,2,0,34.0,credit,false
7499919607035399267,CA,90017,ho4,-8843627166692897056,,0,true,false,0,15,1,1,34.0,debit,false
8851192406112203485,CA,92648,ho4,-8861278970925361916,,0,true,true,0,10,1,0,41.0,credit,false
-5098538991609132248,CA,92037,ho4,-9173984287504200720,,0,false,false,0,10,2,0,18.0,credit,false
-25378372058964051,CA,92507,ho4,-8892609595860011818,,0,true,false,0,30,2,0,28.0,credit,false
-5461241103251947611,CA,92501,ho4,-9010246949586774887,,0,false,false,0,30,2,0,78.0,credit,false
6031494100817608825,CA,92109,ho4,-8872223133093352402,,0,true,false,0,2,2,0,25.0,debit,false
-7200571783076154541,CA,92126,ho4,-9049019640762601611,,0,true,false,0,10,2,0,24.0,credit,false
-4315308802778723088,CA,93612,ho4,-8941618698694946378,,0,true,false,0,30,2,0,26.0,debit,false
-6750236311865372731,CA,90038,ho4,-8951322446342977251,,0,true,false,0,15,1,0,25.0,debit,false
-4299165536091294986,CA,92677,ho4,-9078834446042833145,,0,false,false,0,5,3,0,25.0,debit,false
-1736088034025772703,CA,90802,ho4,-8975705839420867126,,0,true,true,0,0,2,0,26.0,credit,false
-835315823392846294,CA,94103,ho4,-9216820691901630417,,0,true,false,0,1,1,1,24.0,credit,false
2554129659665680931,CA,94014,ho4,-9114854756958856072,,0,true,false,0,4,2,0,25.0,credit,false
7747870049369772222,CA,92069,ho4,-8897556763967035401,,0,true,false,0,10,2,0,35.0,credit,false
7940283332969904044,CA,90004,ho4,-8802213864332504847,,0,true,false,0,10,1,1,36.0,credit,false
2327426895472739305,CA,95134,ho4,-9022199336837459993,,0,true,true,0,30,3,1,36.0,debit,false
-5638873645059457835,CA,92109,ho4,-9161837676899154487,,0,false,false,0,2,2,0,24.0,debit,false
-8462645357269526378,CA,92110,ho4,-8821443946332890868,,0,true,false,0,1,2,1,24.0,debit,false
-4831069877195358246,CA,91764,ho4,-8856095356675543234,,0,true,false,0,30,2,1,28.0,credit,false
4724477752165196099,CA,90017,ho4,-8823495610572480039,,0,true,true,0,15,1,0,30.0,credit,false
-1013277871855832071,CA,94401,ho4,-9142877158907519999,,0,true,false,0,15,2,0,23.0,credit,false
-5996459021484168482,CA,90404,ho4,-8796817360550566966,,0,true,false,0,5,1,0,55.0,debit,false
6178091433770578688,CA,94070,ho4,-8844088271766077821,,0,true,false,0,15,3,0,34.0,credit,false
1061843186389735642,CA,95616,ho4,-9052301324227802519,,0,true,false,0,30,2,0,21.0,debit,false
-8911698675505579124,CA,90048,ho4,-9003979901507166376,,0,true,false,0,10,1,0,35.0,credit,false
1054415464577352944,CA,90020,ho4,-9032112903322348816,,0,true,true,0,15,1,0,33.0,credit,false
1881990336946016354,CA,90028,ho4,-8943464853243178603,,0,true,false,0,15,1,0,39.0,debit,false
4560179878932493981,CA,94301,ho4,-8944683021766438320,,0,true,false,0,20,2,1,24.0,credit,false
2904315050314608819,CA,95670,ho4,-9001689059570273912,,0,false,false,0,30,3,0,42.0,debit,false
-1753475523429772909,CA,90066,ho4,-9198556744139003032,,0,true,false,0,2,1,0,26.0,credit,false
6915129745813934483,CA,95129,ho4,-9080671589672976928,,0,true,false,0,30,3,1,28.0,credit,false
-1761143695168909909,CA,93311,ho3,-8899151115551907282,2011,0,false,false,0,30,2,1,30.0,debit,false
-2721851255924436747,CA,95831,ho4,-9207030278075046389,,0,true,true,0,30,2,0,36.0,credit,false
738548125806668056,CA,95060,ho4,-9116637139849390950,,0,false,false,0,30,2,0,20.0,credit,false
-7884009018994576455,CA,92805,ho4,-9130562917157387434,,0,true,false,0,15,1,0,23.0,debit,false
-3660178561900462571,DC,20008,ho4,-9104582866509393719,,0,true,false,1,,2,0,47.0,debit,false
-6522312382137542325,DC,20009,ho4,-9072710602403042013,,0,true,false,1,,2,0,27.0,credit,false
